image,total_boxes,train_boxes,other_boxes
VAIPE_P_565_0,5,1,4
VAIPE_P_565_1,4,0,4
VAIPE_P_565_2,5,1,4
VAIPE_P_565_3,4,0,4
VAIPE_P_565_4,4,0,4
VAIPE_P_565_5,4,0,4
VAIPE_P_565_6,5,1,4
VAIPE_P_565_7,5,1,4
VAIPE_P_566_0,3,1,2
VAIPE_P_566_1,3,1,2
VAIPE_P_566_10,3,1,2
VAIPE_P_566_11,3,1,2
VAIPE_P_566_12,3,1,2
VAIPE_P_566_13,2,0,2
VAIPE_P_566_14,2,0,2
VAIPE_P_566_15,2,0,2
VAIPE_P_566_16,2,0,2
VAIPE_P_566_17,2,0,2
VAIPE_P_566_18,2,0,2
VAIPE_P_566_19,2,0,2
VAIPE_P_566_2,2,0,2
VAIPE_P_566_3,3,1,2
VAIPE_P_566_4,2,0,2
VAIPE_P_566_5,2,0,2
VAIPE_P_566_6,3,1,2
VAIPE_P_566_7,3,1,2
VAIPE_P_566_8,3,1,2
VAIPE_P_566_9,3,1,2
VAIPE_P_567_0,4,4,0
VAIPE_P_567_1,2,2,0
VAIPE_P_567_11,4,4,0
VAIPE_P_567_12,4,4,0
VAIPE_P_567_2,2,2,0
VAIPE_P_567_3,2,2,0
VAIPE_P_567_4,4,4,0
VAIPE_P_567_6,2,2,0
VAIPE_P_567_7,4,4,0
VAIPE_P_568_0,2,2,0
VAIPE_P_568_1,2,2,0
VAIPE_P_568_2,2,2,0
VAIPE_P_569_0,7,3,4
VAIPE_P_569_1,7,3,4
VAIPE_P_569_10,7,3,4
VAIPE_P_569_11,7,3,4
VAIPE_P_569_12,7,3,4
VAIPE_P_569_13,7,3,4
VAIPE_P_569_14,6,3,3
VAIPE_P_569_15,7,3,4
VAIPE_P_569_2,7,3,4
VAIPE_P_569_3,7,3,4
VAIPE_P_569_4,7,3,4
VAIPE_P_569_5,7,3,4
VAIPE_P_569_6,6,3,3
VAIPE_P_569_7,7,3,4
VAIPE_P_569_8,7,3,4
VAIPE_P_569_9,7,3,4
VAIPE_P_56_0,5,3,2
VAIPE_P_56_1,5,3,2
VAIPE_P_56_2,4,2,2
VAIPE_P_570_0,10,4,6
VAIPE_P_570_1,10,4,6
VAIPE_P_570_2,8,4,4
VAIPE_P_570_3,8,4,4
VAIPE_P_571_0,5,4,1
VAIPE_P_571_1,5,4,1
VAIPE_P_571_10,5,4,1
VAIPE_P_571_11,5,4,1
VAIPE_P_571_12,5,4,1
VAIPE_P_571_13,5,4,1
VAIPE_P_571_14,5,4,1
VAIPE_P_571_15,5,4,1
VAIPE_P_571_16,5,4,1
VAIPE_P_571_17,5,4,1
VAIPE_P_571_18,5,4,1
VAIPE_P_571_19,5,4,1
VAIPE_P_571_2,5,4,1
VAIPE_P_571_20,5,4,1
VAIPE_P_571_21,5,4,1
VAIPE_P_571_22,5,4,1
VAIPE_P_571_3,5,4,1
VAIPE_P_571_4,5,4,1
VAIPE_P_571_5,5,4,1
VAIPE_P_571_6,5,4,1
VAIPE_P_571_7,5,4,1
VAIPE_P_571_8,5,4,1
VAIPE_P_571_9,5,4,1
VAIPE_P_572_0,3,3,0
VAIPE_P_572_1,3,3,0
VAIPE_P_572_2,3,3,0
VAIPE_P_572_3,3,3,0
VAIPE_P_573_0,2,2,0
VAIPE_P_573_1,2,2,0
VAIPE_P_573_10,3,3,0
VAIPE_P_573_11,3,3,0
VAIPE_P_573_2,2,2,0
VAIPE_P_573_3,2,2,0
VAIPE_P_573_4,2,2,0
VAIPE_P_573_5,2,2,0
VAIPE_P_573_6,3,3,0
VAIPE_P_573_7,2,2,0
VAIPE_P_573_8,3,3,0
VAIPE_P_573_9,2,2,0
VAIPE_P_574_0,2,1,1
VAIPE_P_574_1,2,1,1
VAIPE_P_574_10,2,1,1
VAIPE_P_574_11,2,1,1
VAIPE_P_574_12,2,1,1
VAIPE_P_574_13,2,1,1
VAIPE_P_574_14,2,1,1
VAIPE_P_574_15,2,1,1
VAIPE_P_574_16,2,1,1
VAIPE_P_574_17,2,1,1
VAIPE_P_574_18,2,1,1
VAIPE_P_574_19,2,1,1
VAIPE_P_574_2,2,1,1
VAIPE_P_574_3,2,1,1
VAIPE_P_574_4,2,1,1
VAIPE_P_574_5,2,1,1
VAIPE_P_574_6,2,1,1
VAIPE_P_574_7,2,1,1
VAIPE_P_574_8,2,1,1
VAIPE_P_574_9,2,1,1
VAIPE_P_575_0,2,1,1
VAIPE_P_575_1,2,1,1
VAIPE_P_575_10,2,1,1
VAIPE_P_575_11,2,1,1
VAIPE_P_575_12,2,1,1
VAIPE_P_575_13,2,1,1
VAIPE_P_575_14,2,1,1
VAIPE_P_575_15,2,1,1
VAIPE_P_575_16,2,1,1
VAIPE_P_575_17,2,1,1
VAIPE_P_575_18,2,1,1
VAIPE_P_575_19,2,1,1
VAIPE_P_575_2,2,1,1
VAIPE_P_575_3,2,1,1
VAIPE_P_575_4,2,1,1
VAIPE_P_575_5,2,1,1
VAIPE_P_575_6,2,1,1
VAIPE_P_575_7,2,1,1
VAIPE_P_575_8,2,1,1
VAIPE_P_575_9,2,1,1
VAIPE_P_576_0,3,3,0
VAIPE_P_576_1,2,2,0
VAIPE_P_576_10,3,3,0
VAIPE_P_576_11,2,2,0
VAIPE_P_576_12,3,3,0
VAIPE_P_576_13,3,3,0
VAIPE_P_576_2,3,3,0
VAIPE_P_576_3,3,3,0
VAIPE_P_576_4,2,2,0
VAIPE_P_576_5,3,3,0
VAIPE_P_576_6,2,2,0
VAIPE_P_576_7,3,3,0
VAIPE_P_576_8,3,3,0
VAIPE_P_576_9,3,3,0
VAIPE_P_577_0,4,4,0
VAIPE_P_577_1,2,2,0
VAIPE_P_577_10,4,4,0
VAIPE_P_577_3,2,2,0
VAIPE_P_577_4,2,2,0
VAIPE_P_577_5,4,4,0
VAIPE_P_577_8,4,4,0
VAIPE_P_577_9,2,2,0
VAIPE_P_578_0,4,3,1
VAIPE_P_578_1,4,3,1
VAIPE_P_578_2,4,3,1
VAIPE_P_578_3,4,3,1
VAIPE_P_578_4,4,3,1
VAIPE_P_578_5,4,3,1
VAIPE_P_578_6,4,3,1
VAIPE_P_578_7,4,3,1
VAIPE_P_579_0,2,2,0
VAIPE_P_579_1,2,2,0
VAIPE_P_579_4,2,2,0
VAIPE_P_579_5,2,2,0
VAIPE_P_579_6,2,2,0
VAIPE_P_579_7,2,2,0
VAIPE_P_57_0,6,4,2
VAIPE_P_57_1,6,4,2
VAIPE_P_57_2,6,4,2
VAIPE_P_580_0,4,3,1
VAIPE_P_580_1,4,3,1
VAIPE_P_580_10,4,3,1
VAIPE_P_580_11,4,3,1
VAIPE_P_580_12,4,3,1
VAIPE_P_580_13,4,3,1
VAIPE_P_580_14,4,3,1
VAIPE_P_580_15,4,3,1
VAIPE_P_580_16,4,3,1
VAIPE_P_580_17,4,3,1
VAIPE_P_580_18,4,3,1
VAIPE_P_580_19,4,3,1
VAIPE_P_580_2,4,3,1
VAIPE_P_580_20,4,3,1
VAIPE_P_580_21,4,3,1
VAIPE_P_580_22,4,3,1
VAIPE_P_580_23,4,3,1
VAIPE_P_580_24,4,3,1
VAIPE_P_580_3,4,3,1
VAIPE_P_580_4,4,3,1
VAIPE_P_580_5,4,3,1
VAIPE_P_580_6,4,3,1
VAIPE_P_580_7,4,3,1
VAIPE_P_580_8,4,3,1
VAIPE_P_580_9,4,3,1
VAIPE_P_581_0,3,3,0
VAIPE_P_582_0,3,3,0
VAIPE_P_582_1,3,3,0
VAIPE_P_582_2,3,3,0
VAIPE_P_582_3,3,3,0
VAIPE_P_582_4,2,2,0
VAIPE_P_583_0,6,2,4
VAIPE_P_583_1,6,2,4
VAIPE_P_583_2,6,2,4
VAIPE_P_583_3,6,2,4
VAIPE_P_58_2,4,2,2
VAIPE_P_58_3,4,2,2
VAIPE_P_58_4,6,4,2
VAIPE_P_58_5,5,3,2
VAIPE_P_591_0,3,2,1
VAIPE_P_591_1,3,2,1
VAIPE_P_591_2,3,2,1
VAIPE_P_591_3,3,2,1
VAIPE_P_591_4,3,2,1
VAIPE_P_591_5,3,2,1
VAIPE_P_592_0,2,2,0
VAIPE_P_592_1,2,2,0
VAIPE_P_592_2,2,2,0
VAIPE_P_592_3,2,2,0
VAIPE_P_593_0,2,2,0
VAIPE_P_593_1,2,2,0
VAIPE_P_593_2,3,3,0
VAIPE_P_593_3,2,2,0
VAIPE_P_593_4,2,2,0
VAIPE_P_593_5,3,3,0
VAIPE_P_593_6,3,3,0
VAIPE_P_593_7,3,3,0
VAIPE_P_594_0,3,1,2
VAIPE_P_594_1,3,1,2
VAIPE_P_594_10,3,1,2
VAIPE_P_594_11,3,1,2
VAIPE_P_594_12,3,1,2
VAIPE_P_594_13,3,1,2
VAIPE_P_594_14,3,1,2
VAIPE_P_594_2,3,1,2
VAIPE_P_594_3,3,1,2
VAIPE_P_594_4,3,1,2
VAIPE_P_594_5,3,1,2
VAIPE_P_594_6,3,1,2
VAIPE_P_594_7,3,1,2
VAIPE_P_594_8,3,1,2
VAIPE_P_594_9,3,1,2
VAIPE_P_595_0,3,1,2
VAIPE_P_595_1,3,1,2
VAIPE_P_595_10,3,1,2
VAIPE_P_595_11,3,1,2
VAIPE_P_595_12,3,1,2
VAIPE_P_595_13,3,1,2
VAIPE_P_595_14,3,1,2
VAIPE_P_595_2,3,1,2
VAIPE_P_595_3,3,1,2
VAIPE_P_595_4,3,1,2
VAIPE_P_595_5,3,1,2
VAIPE_P_595_6,3,1,2
VAIPE_P_595_7,3,1,2
VAIPE_P_595_8,3,1,2
VAIPE_P_595_9,3,1,2
VAIPE_P_596_1,3,3,0
VAIPE_P_596_2,3,3,0
VAIPE_P_596_6,3,3,0
VAIPE_P_596_7,3,3,0
VAIPE_P_596_8,3,3,0
VAIPE_P_596_9,3,3,0
VAIPE_P_597_0,3,3,0
VAIPE_P_597_2,3,3,0
VAIPE_P_597_6,3,3,0
VAIPE_P_597_8,3,3,0
VAIPE_P_598_1,2,2,0
VAIPE_P_598_2,2,2,0
VAIPE_P_598_3,2,2,0
VAIPE_P_598_4,3,3,0
VAIPE_P_598_5,2,2,0
VAIPE_P_598_6,2,2,0
VAIPE_P_598_7,2,2,0
VAIPE_P_598_8,2,2,0
VAIPE_P_599_0,5,3,2
VAIPE_P_599_1,5,3,2
VAIPE_P_599_2,5,3,2
VAIPE_P_599_3,5,3,2
VAIPE_P_599_4,5,3,2
VAIPE_P_599_5,5,3,2
VAIPE_P_599_6,5,3,2
VAIPE_P_599_7,5,3,2
VAIPE_P_59_0,4,2,2
VAIPE_P_59_1,3,1,2
VAIPE_P_5_0,4,3,1
VAIPE_P_5_1,4,3,1
VAIPE_P_5_10,4,3,1
VAIPE_P_5_11,4,3,1
VAIPE_P_5_12,4,3,1
VAIPE_P_5_13,4,3,1
VAIPE_P_5_14,4,3,1
VAIPE_P_5_15,4,3,1
VAIPE_P_5_16,4,3,1
VAIPE_P_5_17,4,3,1
VAIPE_P_5_18,4,3,1
VAIPE_P_5_19,4,3,1
VAIPE_P_5_2,4,3,1
VAIPE_P_5_20,4,3,1
VAIPE_P_5_21,4,3,1
VAIPE_P_5_22,4,3,1
VAIPE_P_5_23,4,3,1
VAIPE_P_5_3,4,3,1
VAIPE_P_5_4,4,3,1
VAIPE_P_5_5,4,3,1
VAIPE_P_5_6,4,3,1
VAIPE_P_5_7,4,3,1
VAIPE_P_5_8,4,3,1
VAIPE_P_5_9,4,3,1
VAIPE_P_607_0,7,4,3
VAIPE_P_607_1,7,4,3
VAIPE_P_607_2,7,4,3
VAIPE_P_607_3,7,4,3
VAIPE_P_608_3,3,3,0
VAIPE_P_608_4,3,3,0
VAIPE_P_608_5,3,3,0
VAIPE_P_608_7,3,3,0
VAIPE_P_609_0,3,3,0
VAIPE_P_60_0,4,2,2
VAIPE_P_60_1,3,1,2
VAIPE_P_610_0,3,3,0
VAIPE_P_611_0,3,3,0
VAIPE_P_612_0,3,3,0
VAIPE_P_612_1,3,3,0
VAIPE_P_612_2,3,3,0
VAIPE_P_612_3,3,3,0
VAIPE_P_612_4,3,3,0
VAIPE_P_613_0,3,3,0
VAIPE_P_613_1,2,2,0
VAIPE_P_614_0,3,3,0
VAIPE_P_615_0,3,3,0
VAIPE_P_616_0,3,3,0
VAIPE_P_617_0,3,3,0
VAIPE_P_617_1,3,3,0
VAIPE_P_617_2,3,3,0
VAIPE_P_617_3,3,3,0
VAIPE_P_618_0,4,2,2
VAIPE_P_618_1,4,2,2
VAIPE_P_618_2,4,2,2
VAIPE_P_618_3,4,2,2
VAIPE_P_618_4,4,2,2
VAIPE_P_618_5,4,2,2
VAIPE_P_619_0,8,4,4
VAIPE_P_619_1,5,3,2
VAIPE_P_619_2,8,4,4
VAIPE_P_619_3,8,4,4
VAIPE_P_619_4,8,4,4
VAIPE_P_619_5,5,3,2
VAIPE_P_61_1,3,3,0
VAIPE_P_61_3,3,3,0
VAIPE_P_620_0,3,2,1
VAIPE_P_620_1,3,2,1
VAIPE_P_621_0,3,3,0
VAIPE_P_621_1,2,2,0
VAIPE_P_621_10,2,2,0
VAIPE_P_621_11,3,3,0
VAIPE_P_621_12,3,3,0
VAIPE_P_621_13,3,3,0
VAIPE_P_621_14,2,2,0
VAIPE_P_621_15,3,3,0
VAIPE_P_621_16,2,2,0
VAIPE_P_621_17,3,3,0
VAIPE_P_621_2,2,2,0
VAIPE_P_621_3,2,2,0
VAIPE_P_621_4,2,2,0
VAIPE_P_621_5,3,3,0
VAIPE_P_621_6,3,3,0
VAIPE_P_621_7,3,3,0
VAIPE_P_621_8,2,2,0
VAIPE_P_621_9,2,2,0
VAIPE_P_622_0,5,1,4
VAIPE_P_622_1,5,1,4
VAIPE_P_622_2,5,1,4
VAIPE_P_622_3,5,1,4
VAIPE_P_623_0,3,3,0
VAIPE_P_623_1,3,3,0
VAIPE_P_623_2,3,3,0
VAIPE_P_623_3,3,3,0
VAIPE_P_623_4,3,3,0
VAIPE_P_623_5,3,3,0
VAIPE_P_624_0,3,0,3
VAIPE_P_624_1,3,0,3
VAIPE_P_624_10,3,0,3
VAIPE_P_624_11,3,0,3
VAIPE_P_624_12,3,0,3
VAIPE_P_624_2,3,0,3
VAIPE_P_624_3,3,0,3
VAIPE_P_624_4,3,0,3
VAIPE_P_624_5,3,0,3
VAIPE_P_624_6,3,0,3
VAIPE_P_624_7,3,0,3
VAIPE_P_624_8,3,0,3
VAIPE_P_624_9,3,0,3
VAIPE_P_625_0,3,3,0
VAIPE_P_626_0,4,4,0
VAIPE_P_627_0,4,4,0
VAIPE_P_628_0,2,2,0
VAIPE_P_629_0,4,4,0
VAIPE_P_629_1,3,3,0
VAIPE_P_629_2,3,3,0
VAIPE_P_62_1,3,3,0
VAIPE_P_62_2,3,3,0
VAIPE_P_62_3,3,3,0
VAIPE_P_62_4,3,3,0
VAIPE_P_62_5,3,3,0
VAIPE_P_62_7,3,3,0
VAIPE_P_630_0,3,2,1
VAIPE_P_630_1,3,2,1
VAIPE_P_630_2,3,2,1
VAIPE_P_630_3,3,2,1
VAIPE_P_630_4,3,2,1
VAIPE_P_630_5,3,2,1
VAIPE_P_630_6,2,2,0
VAIPE_P_630_7,3,2,1
VAIPE_P_631_0,3,2,1
VAIPE_P_631_1,3,2,1
VAIPE_P_631_2,2,2,0
VAIPE_P_631_3,2,2,0
VAIPE_P_631_4,3,2,1
VAIPE_P_631_5,2,2,0
VAIPE_P_631_6,2,2,0
VAIPE_P_631_7,3,2,1
VAIPE_P_632_0,2,2,0
VAIPE_P_632_1,3,2,1
VAIPE_P_632_2,3,2,1
VAIPE_P_632_3,3,2,1
VAIPE_P_632_4,3,2,1
VAIPE_P_632_5,3,2,1
VAIPE_P_632_6,3,2,1
VAIPE_P_632_7,3,2,1
VAIPE_P_633_0,3,1,2
VAIPE_P_633_1,3,1,2
VAIPE_P_633_2,3,1,2
VAIPE_P_633_3,3,1,2
VAIPE_P_634_0,4,2,2
VAIPE_P_634_1,4,2,2
VAIPE_P_634_10,4,2,2
VAIPE_P_634_11,2,0,2
VAIPE_P_634_12,2,0,2
VAIPE_P_634_13,4,2,2
VAIPE_P_634_14,4,2,2
VAIPE_P_634_15,4,2,2
VAIPE_P_634_2,4,2,2
VAIPE_P_634_3,2,0,2
VAIPE_P_634_4,4,2,2
VAIPE_P_634_5,4,2,2
VAIPE_P_634_6,2,0,2
VAIPE_P_634_7,4,2,2
VAIPE_P_634_8,2,0,2
VAIPE_P_634_9,2,0,2
VAIPE_P_635_0,7,2,5
VAIPE_P_635_1,7,2,5
VAIPE_P_635_10,5,2,3
VAIPE_P_635_11,5,2,3
VAIPE_P_635_12,5,2,3
VAIPE_P_635_2,7,2,5
VAIPE_P_635_3,5,2,3
VAIPE_P_635_4,5,2,3
VAIPE_P_635_5,5,2,3
VAIPE_P_635_6,7,2,5
VAIPE_P_635_7,7,2,5
VAIPE_P_635_8,7,2,5
VAIPE_P_635_9,5,2,3
VAIPE_P_636_0,3,1,2
VAIPE_P_636_1,3,1,2
VAIPE_P_637_0,3,1,2
VAIPE_P_637_1,3,1,2
VAIPE_P_63_0,5,0,5
VAIPE_P_63_1,3,0,3
VAIPE_P_63_10,3,0,3
VAIPE_P_63_11,5,0,5
VAIPE_P_63_12,5,0,5
VAIPE_P_63_13,5,0,5
VAIPE_P_63_14,3,0,3
VAIPE_P_63_15,3,0,3
VAIPE_P_63_16,5,0,5
VAIPE_P_63_17,3,0,3
VAIPE_P_63_18,5,0,5
VAIPE_P_63_19,3,0,3
VAIPE_P_63_2,5,0,5
VAIPE_P_63_20,5,0,5
VAIPE_P_63_21,5,0,5
VAIPE_P_63_22,3,0,3
VAIPE_P_63_23,5,0,5
VAIPE_P_63_3,3,0,3
VAIPE_P_63_4,3,0,3
VAIPE_P_63_5,3,0,3
VAIPE_P_63_6,5,0,5
VAIPE_P_63_7,3,0,3
VAIPE_P_63_8,5,0,5
VAIPE_P_63_9,3,0,3
VAIPE_P_640_1,2,2,0
VAIPE_P_641_0,4,3,1
VAIPE_P_641_1,4,3,1
VAIPE_P_641_10,4,3,1
VAIPE_P_641_11,4,3,1
VAIPE_P_641_2,4,3,1
VAIPE_P_641_3,4,3,1
VAIPE_P_641_4,4,3,1
VAIPE_P_641_5,4,3,1
VAIPE_P_641_6,4,3,1
VAIPE_P_641_7,4,3,1
VAIPE_P_641_8,4,3,1
VAIPE_P_641_9,4,3,1
VAIPE_P_642_0,2,2,0
VAIPE_P_642_1,2,2,0
VAIPE_P_642_2,2,2,0
VAIPE_P_642_3,2,2,0
VAIPE_P_643_0,4,2,2
VAIPE_P_643_1,4,2,2
VAIPE_P_643_2,4,2,2
VAIPE_P_643_3,4,2,2
VAIPE_P_643_4,4,2,2
VAIPE_P_643_5,4,2,2
VAIPE_P_643_6,4,2,2
VAIPE_P_643_7,4,2,2
VAIPE_P_644_0,5,2,3
VAIPE_P_644_1,5,2,3
VAIPE_P_644_2,5,2,3
VAIPE_P_644_3,5,2,3
VAIPE_P_644_4,5,2,3
VAIPE_P_644_5,5,2,3
VAIPE_P_644_6,5,2,3
VAIPE_P_644_7,5,2,3
VAIPE_P_645_0,4,0,4
VAIPE_P_645_1,7,0,7
VAIPE_P_646_1,2,2,0
VAIPE_P_646_5,2,2,0
VAIPE_P_647_0,3,3,0
VAIPE_P_647_1,2,2,0
VAIPE_P_647_2,2,2,0
VAIPE_P_648_1,2,2,0
VAIPE_P_648_2,2,2,0
VAIPE_P_648_3,3,3,0
VAIPE_P_648_5,2,2,0
VAIPE_P_648_6,2,2,0
VAIPE_P_64_0,2,2,0
VAIPE_P_64_1,2,2,0
VAIPE_P_64_2,2,2,0
VAIPE_P_64_3,2,2,0
VAIPE_P_650_0,6,2,4
VAIPE_P_651_0,6,2,4
VAIPE_P_651_1,6,2,4
VAIPE_P_652_0,3,1,2
VAIPE_P_652_1,3,1,2
VAIPE_P_652_2,3,1,2
VAIPE_P_652_3,3,1,2
VAIPE_P_653_0,5,5,0
VAIPE_P_653_1,5,5,0
VAIPE_P_653_2,5,5,0
VAIPE_P_653_3,5,5,0
VAIPE_P_653_4,5,5,0
VAIPE_P_653_5,5,5,0
VAIPE_P_653_6,5,5,0
VAIPE_P_653_7,5,5,0
VAIPE_P_654_0,2,2,0
VAIPE_P_654_1,2,2,0
VAIPE_P_654_10,4,2,2
VAIPE_P_654_11,2,2,0
VAIPE_P_654_12,2,2,0
VAIPE_P_654_13,2,2,0
VAIPE_P_654_14,2,2,0
VAIPE_P_654_15,4,2,2
VAIPE_P_654_16,4,2,2
VAIPE_P_654_17,4,2,2
VAIPE_P_654_18,2,2,0
VAIPE_P_654_19,2,2,0
VAIPE_P_654_2,2,2,0
VAIPE_P_654_20,4,2,2
VAIPE_P_654_21,2,2,0
VAIPE_P_654_22,2,2,0
VAIPE_P_654_23,2,2,0
VAIPE_P_654_24,2,2,0
VAIPE_P_654_25,4,2,2
VAIPE_P_654_26,2,2,0
VAIPE_P_654_27,4,2,2
VAIPE_P_654_28,4,2,2
VAIPE_P_654_29,2,2,0
VAIPE_P_654_3,4,2,2
VAIPE_P_654_4,4,2,2
VAIPE_P_654_5,4,2,2
VAIPE_P_654_6,4,2,2
VAIPE_P_654_7,2,2,0
VAIPE_P_654_8,4,2,2
VAIPE_P_654_9,2,2,0
VAIPE_P_655_0,4,2,2
VAIPE_P_655_1,4,2,2
VAIPE_P_655_10,2,2,0
VAIPE_P_655_11,4,2,2
VAIPE_P_655_12,4,2,2
VAIPE_P_655_13,2,2,0
VAIPE_P_655_14,4,2,2
VAIPE_P_655_15,2,2,0
VAIPE_P_655_16,2,2,0
VAIPE_P_655_17,2,2,0
VAIPE_P_655_18,2,2,0
VAIPE_P_655_19,4,2,2
VAIPE_P_655_2,4,2,2
VAIPE_P_655_20,2,2,0
VAIPE_P_655_21,4,2,2
VAIPE_P_655_22,2,2,0
VAIPE_P_655_23,2,2,0
VAIPE_P_655_24,4,2,2
VAIPE_P_655_25,4,2,2
VAIPE_P_655_26,2,2,0
VAIPE_P_655_27,4,2,2
VAIPE_P_655_28,4,2,2
VAIPE_P_655_29,4,2,2
VAIPE_P_655_3,2,2,0
VAIPE_P_655_30,4,2,2
VAIPE_P_655_4,2,2,0
VAIPE_P_655_5,2,2,0
VAIPE_P_655_6,4,2,2
VAIPE_P_655_7,4,2,2
VAIPE_P_655_8,4,2,2
VAIPE_P_655_9,2,2,0
VAIPE_P_656_0,2,2,0
VAIPE_P_658_0,3,2,1
VAIPE_P_658_1,3,2,1
VAIPE_P_658_2,3,2,1
VAIPE_P_658_3,3,2,1
VAIPE_P_658_4,3,2,1
VAIPE_P_658_5,3,2,1
VAIPE_P_658_6,3,2,1
VAIPE_P_658_7,3,2,1
VAIPE_P_659_0,6,4,2
VAIPE_P_659_1,6,4,2
VAIPE_P_65_0,5,5,0
VAIPE_P_65_1,3,3,0
VAIPE_P_65_5,2,2,0
VAIPE_P_65_6,2,2,0
VAIPE_P_65_7,3,3,0
VAIPE_P_65_9,5,5,0
VAIPE_P_660_0,3,3,0
VAIPE_P_661_0,3,3,0
VAIPE_P_662_0,3,3,0
VAIPE_P_663_0,3,3,0
VAIPE_P_664_0,4,4,0
VAIPE_P_664_1,4,4,0
VAIPE_P_664_2,4,4,0
VAIPE_P_664_3,3,3,0
VAIPE_P_664_4,3,3,0
VAIPE_P_664_5,3,3,0
VAIPE_P_665_0,3,3,0
VAIPE_P_665_1,3,3,0
VAIPE_P_665_2,3,3,0
VAIPE_P_665_3,3,3,0
VAIPE_P_665_4,3,3,0
VAIPE_P_665_5,3,3,0
VAIPE_P_665_6,3,3,0
VAIPE_P_665_7,3,3,0
VAIPE_P_666_0,4,4,0
VAIPE_P_666_1,4,4,0
VAIPE_P_666_2,4,4,0
VAIPE_P_666_3,4,4,0
VAIPE_P_666_4,4,4,0
VAIPE_P_666_5,4,4,0
VAIPE_P_666_6,4,4,0
VAIPE_P_666_7,4,4,0
VAIPE_P_666_8,4,4,0
VAIPE_P_667_0,5,3,2
VAIPE_P_667_1,4,2,2
VAIPE_P_667_2,5,3,2
VAIPE_P_667_3,5,3,2
VAIPE_P_667_4,4,2,2
VAIPE_P_667_5,4,2,2
VAIPE_P_668_0,4,4,0
VAIPE_P_668_1,4,4,0
VAIPE_P_668_2,4,4,0
VAIPE_P_668_3,4,4,0
VAIPE_P_668_4,4,4,0
VAIPE_P_668_5,4,4,0
VAIPE_P_668_6,4,4,0
VAIPE_P_668_7,4,4,0
VAIPE_P_668_8,4,4,0
VAIPE_P_669_0,3,2,1
VAIPE_P_669_1,5,2,3
VAIPE_P_669_2,3,2,1
VAIPE_P_669_3,3,2,1
VAIPE_P_669_4,5,2,3
VAIPE_P_669_5,5,2,3
VAIPE_P_669_6,5,2,3
VAIPE_P_669_7,5,2,3
VAIPE_P_66_0,3,0,3
VAIPE_P_66_1,3,0,3
VAIPE_P_66_2,3,0,3
VAIPE_P_670_0,3,2,1
VAIPE_P_670_1,3,2,1
VAIPE_P_670_2,5,2,3
VAIPE_P_670_3,5,2,3
VAIPE_P_670_4,3,2,1
VAIPE_P_670_5,3,2,1
VAIPE_P_670_6,5,2,3
VAIPE_P_670_7,5,2,3
VAIPE_P_671_0,5,3,2
VAIPE_P_671_1,5,3,2
VAIPE_P_671_2,5,3,2
VAIPE_P_671_3,5,3,2
VAIPE_P_671_4,5,3,2
VAIPE_P_671_5,5,3,2
VAIPE_P_671_6,5,3,2
VAIPE_P_671_7,5,3,2
VAIPE_P_672_0,6,4,2
VAIPE_P_672_1,10,4,6
VAIPE_P_672_10,7,5,2
VAIPE_P_672_11,7,5,2
VAIPE_P_672_2,5,3,2
VAIPE_P_672_3,6,4,2
VAIPE_P_672_4,10,4,6
VAIPE_P_672_5,6,4,2
VAIPE_P_672_6,10,4,6
VAIPE_P_672_7,10,4,6
VAIPE_P_672_8,6,4,2
VAIPE_P_672_9,7,5,2
VAIPE_P_673_0,4,4,0
VAIPE_P_674_0,4,4,0
VAIPE_P_675_0,6,4,2
VAIPE_P_675_1,6,4,2
VAIPE_P_675_2,6,4,2
VAIPE_P_675_3,6,4,2
VAIPE_P_675_4,6,4,2
VAIPE_P_675_5,6,4,2
VAIPE_P_675_6,6,4,2
VAIPE_P_675_7,6,4,2
VAIPE_P_676_0,4,4,0
VAIPE_P_676_1,4,4,0
VAIPE_P_676_2,4,4,0
VAIPE_P_676_3,4,4,0
VAIPE_P_677_0,4,0,4
VAIPE_P_677_1,4,0,4
VAIPE_P_677_2,4,0,4
VAIPE_P_677_3,4,0,4
VAIPE_P_677_4,4,0,4
VAIPE_P_677_5,4,0,4
VAIPE_P_678_0,7,3,4
VAIPE_P_678_1,5,1,4
VAIPE_P_678_2,7,3,4
VAIPE_P_678_3,5,1,4
VAIPE_P_67_0,3,0,3
VAIPE_P_67_1,3,0,3
VAIPE_P_67_2,3,0,3
VAIPE_P_67_3,3,0,3
VAIPE_P_67_4,3,0,3
VAIPE_P_67_5,3,0,3
VAIPE_P_67_6,3,0,3
VAIPE_P_683_0,2,1,1
VAIPE_P_683_1,2,1,1
VAIPE_P_683_10,2,1,1
VAIPE_P_683_11,2,1,1
VAIPE_P_683_12,2,1,1
VAIPE_P_683_13,2,1,1
VAIPE_P_683_14,2,1,1
VAIPE_P_683_15,2,1,1
VAIPE_P_683_16,2,1,1
VAIPE_P_683_17,2,1,1
VAIPE_P_683_18,2,1,1
VAIPE_P_683_19,2,1,1
VAIPE_P_683_2,2,1,1
VAIPE_P_683_3,2,1,1
VAIPE_P_683_4,2,1,1
VAIPE_P_683_5,2,1,1
VAIPE_P_683_6,2,1,1
VAIPE_P_683_7,2,1,1
VAIPE_P_683_8,2,1,1
VAIPE_P_683_9,2,1,1
